roi,subject,model,corr_type,r
Lateral_Temporal,sub-16,Gist,full,0.026394120099040283
Lateral_Temporal,sub-17,Gist,full,0.046023520330752
Lateral_Temporal,sub-18,Gist,full,-0.03114272119655796
Lateral_Temporal,sub-19,Gist,full,-0.013186407930386626
Lateral_Temporal,sub-20,Gist,full,-0.022718012628806333
Lateral_Temporal,sub-01,Gist,semipartial,-0.04467100647813985
Lateral_Temporal,sub-02,Gist,semipartial,0.042306377468351426
Lateral_Temporal,sub-03,Gist,semipartial,-0.02507703840586212
Lateral_Temporal,sub-04,Gist,semipartial,-0.015316829870509942
Lateral_Temporal,sub-05,Gist,semipartial,0.029266440326514456
Lateral_Temporal,sub-06,Gist,semipartial,0.09394608506187539
Lateral_Temporal,sub-07,Gist,semipartial,0.027339888064596043
Lateral_Temporal,sub-08,Gist,semipartial,-0.12451671291752424
Lateral_Temporal,sub-09,Gist,semipartial,0.018919544007457288
Lateral_Temporal,sub-10,Gist,semipartial,-0.011759797873769769
Lateral_Temporal,sub-11,Gist,semipartial,-0.05161726699797481
Lateral_Temporal,sub-12,Gist,semipartial,-0.05071015235167958
Lateral_Temporal,sub-13,Gist,semipartial,0.011945535783662179
Lateral_Temporal,sub-14,Gist,semipartial,0.029740550258111804
Lateral_Temporal,sub-15,Gist,semipartial,-0.030818350944538508
Lateral_Temporal,sub-16,Gist,semipartial,0.0267530664181605
Lateral_Temporal,sub-17,Gist,semipartial,0.046677151074842806
Lateral_Temporal,sub-18,Gist,semipartial,-0.030087686246518048
Lateral_Temporal,sub-19,Gist,semipartial,-0.010055164396815865
Lateral_Temporal,sub-20,Gist,semipartial,-0.020229607235147197
Temporo_Parieto_Occipital_Junction,sub-01,Animacy,full,0.04672222549699471
Temporo_Parieto_Occipital_Junction,sub-02,Animacy,full,0.1443797703441983
Temporo_Parieto_Occipital_Junction,sub-03,Animacy,full,0.10242269047481979
Temporo_Parieto_Occipital_Junction,sub-04,Animacy,full,0.07635587482117992
Temporo_Parieto_Occipital_Junction,sub-05,Animacy,full,0.2097869449782897
Temporo_Parieto_Occipital_Junction,sub-06,Animacy,full,0.005345351957649029
Temporo_Parieto_Occipital_Junction,sub-07,Animacy,full,0.1378174260170229
Temporo_Parieto_Occipital_Junction,sub-08,Animacy,full,0.10677144497305754
Temporo_Parieto_Occipital_Junction,sub-09,Animacy,full,-0.017045101547086366
Temporo_Parieto_Occipital_Junction,sub-10,Animacy,full,0.10089474711245049
Temporo_Parieto_Occipital_Junction,sub-11,Animacy,full,0.03279550746501109
Temporo_Parieto_Occipital_Junction,sub-12,Animacy,full,0.07870618209717288
Temporo_Parieto_Occipital_Junction,sub-13,Animacy,full,0.03824665706787645
Temporo_Parieto_Occipital_Junction,sub-14,Animacy,full,-0.025205895969613857
Temporo_Parieto_Occipital_Junction,sub-15,Animacy,full,0.23956441569457018
Temporo_Parieto_Occipital_Junction,sub-16,Animacy,full,0.0031717737415704506
Temporo_Parieto_Occipital_Junction,sub-17,Animacy,full,0.030604873509935043
Temporo_Parieto_Occipital_Junction,sub-18,Animacy,full,0.1044308929033587
Temporo_Parieto_Occipital_Junction,sub-19,Animacy,full,0.09282293763984151
Temporo_Parieto_Occipital_Junction,sub-20,Animacy,full,0.0028958969374876485
Temporo_Parieto_Occipital_Junction,sub-01,Animacy,semipartial,0.025107149742134564
Temporo_Parieto_Occipital_Junction,sub-02,Animacy,semipartial,0.12127093272817044
Temporo_Parieto_Occipital_Junction,sub-03,Animacy,semipartial,0.10183504345952377
Temporo_Parieto_Occipital_Junction,sub-04,Animacy,semipartial,0.08422473494449076
Temporo_Parieto_Occipital_Junction,sub-05,Animacy,semipartial,0.2009240275699136
Temporo_Parieto_Occipital_Junction,sub-06,Animacy,semipartial,0.006104021062935194
Temporo_Parieto_Occipital_Junction,sub-07,Animacy,semipartial,0.13447797570360037
Temporo_Parieto_Occipital_Junction,sub-08,Animacy,semipartial,0.09762115269993593
Temporo_Parieto_Occipital_Junction,sub-09,Animacy,semipartial,-0.02122097463070384
Temporo_Parieto_Occipital_Junction,sub-10,Animacy,semipartial,0.08230828174147889
Temporo_Parieto_Occipital_Junction,sub-11,Animacy,semipartial,0.01615582434475652
Temporo_Parieto_Occipital_Junction,sub-12,Animacy,semipartial,0.08012122809646109
Temporo_Parieto_Occipital_Junction,sub-13,Animacy,semipartial,0.024754619377023265
Temporo_Parieto_Occipital_Junction,sub-14,Animacy,semipartial,-0.036816533625179136
Temporo_Parieto_Occipital_Junction,sub-15,Animacy,semipartial,0.2320798220460948
Temporo_Parieto_Occipital_Junction,sub-16,Animacy,semipartial,0.005531260471730022
Temporo_Parieto_Occipital_Junction,sub-17,Animacy,semipartial,0.01220133562387206
Temporo_Parieto_Occipital_Junction,sub-18,Animacy,semipartial,0.09463946842421567
Temporo_Parieto_Occipital_Junction,sub-19,Animacy,semipartial,0.07573776635887802
Temporo_Parieto_Occipital_Junction,sub-20,Animacy,semipartial,-0.002901942301928443
Temporo_Parieto_Occipital_Junction,sub-01,Category,full,0.07064638494976101
Temporo_Parieto_Occipital_Junction,sub-02,Category,full,0.09266209288825436
Temporo_Parieto_Occipital_Junction,sub-03,Category,full,0.017565320564158934
Temporo_Parieto_Occipital_Junction,sub-04,Category,full,-0.009963607073197985
Temporo_Parieto_Occipital_Junction,sub-05,Category,full,0.060456276282097904
Temporo_Parieto_Occipital_Junction,sub-06,Category,full,-0.00014970906979795744
Temporo_Parieto_Occipital_Junction,sub-07,Category,full,0.03250566769892861
Temporo_Parieto_Occipital_Junction,sub-08,Category,full,0.043767870219100564
Temporo_Parieto_Occipital_Junction,sub-09,Category,full,0.009447394112200434
Temporo_Parieto_Occipital_Junction,sub-10,Category,full,0.0707562202782415
Temporo_Parieto_Occipital_Junction,sub-11,Category,full,0.05400867059013677
Temporo_Parieto_Occipital_Junction,sub-12,Category,full,0.010153599199370261
Temporo_Parieto_Occipital_Junction,sub-13,Category,full,0.04628962466444658
Temporo_Parieto_Occipital_Junction,sub-14,Category,full,0.03028542432722758
Temporo_Parieto_Occipital_Junction,sub-15,Category,full,0.06347371506674027
Temporo_Parieto_Occipital_Junction,sub-16,Category,full,-0.006361277424623787
Temporo_Parieto_Occipital_Junction,sub-17,Category,full,0.058091951721285645
Temporo_Parieto_Occipital_Junction,sub-18,Category,full,0.04499056703273514
Temporo_Parieto_Occipital_Junction,sub-19,Category,full,0.06383955923331183
Temporo_Parieto_Occipital_Junction,sub-20,Category,full,0.016008403250143396
Temporo_Parieto_Occipital_Junction,sub-01,Category,semipartial,0.058611978381042824
Temporo_Parieto_Occipital_Junction,sub-02,Category,semipartial,0.05191234765193584
Temporo_Parieto_Occipital_Junction,sub-03,Category,semipartial,-0.02003564847767802
Temporo_Parieto_Occipital_Junction,sub-04,Category,semipartial,-0.0363930445680435
Temporo_Parieto_Occipital_Junction,sub-05,Category,semipartial,-0.0092418240421593
Temporo_Parieto_Occipital_Junction,sub-06,Category,semipartial,0.0011143331331210737
Temporo_Parieto_Occipital_Junction,sub-07,Category,semipartial,-0.013672949590298994
Temporo_Parieto_Occipital_Junction,sub-08,Category,semipartial,0.007728696494904384
Temporo_Parieto_Occipital_Junction,sub-09,Category,semipartial,0.016268570654367393
Temporo_Parieto_Occipital_Junction,sub-10,Category,semipartial,0.03972137055506239
Temporo_Parieto_Occipital_Junction,sub-11,Category,semipartial,0.04622596798613637
Temporo_Parieto_Occipital_Junction,sub-12,Category,semipartial,-0.013359208657249898
Temporo_Parieto_Occipital_Junction,sub-13,Category,semipartial,0.03758394310057748
Temporo_Parieto_Occipital_Junction,sub-14,Category,semipartial,0.042678360175856724
Temporo_Parieto_Occipital_Junction,sub-15,Category,semipartial,-0.01081398411911802
Temporo_Parieto_Occipital_Junction,sub-16,Category,semipartial,-0.00790150247229464
Temporo_Parieto_Occipital_Junction,sub-17,Category,semipartial,0.049480544537639524
Temporo_Parieto_Occipital_Junction,sub-18,Category,semipartial,0.009157284199440813
Temporo_Parieto_Occipital_Junction,sub-19,Category,semipartial,0.03196579325354128
Temporo_Parieto_Occipital_Junction,sub-20,Category,semipartial,0.01236569872222789
Temporo_Parieto_Occipital_Junction,sub-01,Gist,full,-0.002459848276293327
Temporo_Parieto_Occipital_Junction,sub-02,Gist,full,0.10568740503523756
Temporo_Parieto_Occipital_Junction,sub-03,Gist,full,-0.10369118689007654
Temporo_Parieto_Occipital_Junction,sub-04,Gist,full,0.011851513452405035
Temporo_Parieto_Occipital_Junction,sub-05,Gist,full,-0.03368808666374749
Temporo_Parieto_Occipital_Junction,sub-06,Gist,full,0.09425325267152009
Temporo_Parieto_Occipital_Junction,sub-07,Gist,full,-0.021290715444221734
Temporo_Parieto_Occipital_Junction,sub-08,Gist,full,-0.05719273018752133
Temporo_Parieto_Occipital_Junction,sub-09,Gist,full,0.012558735331519476
Temporo_Parieto_Occipital_Junction,sub-10,Gist,full,-0.014251254395949414
Temporo_Parieto_Occipital_Junction,sub-11,Gist,full,0.010632205871306588
Temporo_Parieto_Occipital_Junction,sub-12,Gist,full,0.08931094443223644
Temporo_Parieto_Occipital_Junction,sub-13,Gist,full,0.05302969154085726
Temporo_Parieto_Occipital_Junction,sub-14,Gist,full,0.05973538950962468
Temporo_Parieto_Occipital_Junction,sub-15,Gist,full,0.13206554607139454
Temporo_Parieto_Occipital_Junction,sub-16,Gist,full,-0.002443443630613491
Temporo_Parieto_Occipital_Junction,sub-17,Gist,full,-0.04449214067900384
Temporo_Parieto_Occipital_Junction,sub-18,Gist,full,-0.07748510302561647
Temporo_Parieto_Occipital_Junction,sub-19,Gist,full,-0.1115773543228588
Temporo_Parieto_Occipital_Junction,sub-20,Gist,full,-0.1084261098425933
Temporo_Parieto_Occipital_Junction,sub-01,Gist,semipartial,0.00021257024686720358
Temporo_Parieto_Occipital_Junction,sub-02,Gist,semipartial,0.10963792954288794
Temporo_Parieto_Occipital_Junction,sub-03,Gist,semipartial,-0.10268876134005864
Temporo_Parieto_Occipital_Junction,sub-04,Gist,semipartial,0.011854030350835919
Temporo_Parieto_Occipital_Junction,sub-05,Gist,semipartial,-0.030661296334770757
Temporo_Parieto_Occipital_Junction,sub-06,Gist,semipartial,0.0943350638730381
Temporo_Parieto_Occipital_Junction,sub-07,Gist,semipartial,-0.01955328923528658
Temporo_Parieto_Occipital_Junction,sub-08,Gist,semipartial,-0.05522555432925707
Temporo_Parieto_Occipital_Junction,sub-09,Gist,semipartial,0.012820348401531186
Temporo_Parieto_Occipital_Junction,sub-10,Gist,semipartial,-0.011340119741154956
Temporo_Parieto_Occipital_Junction,sub-11,Gist,semipartial,0.012670524512742637
Temporo_Parieto_Occipital_Junction,sub-12,Gist,semipartial,0.09007767352903426
Temporo_Parieto_Occipital_Junction,sub-13,Gist,semipartial,0.05485151566445376
Temporo_Parieto_Occipital_Junction,sub-14,Gist,semipartial,0.06071899005593265
Temporo_Parieto_Occipital_Junction,sub-15,Gist,semipartial,0.13544198628779247
Temporo_Parieto_Occipital_Junction,sub-16,Gist,semipartial,-0.002652793765877183
Temporo_Parieto_Occipital_Junction,sub-17,Gist,semipartial,-0.042358075713866704
Temporo_Parieto_Occipital_Junction,sub-18,Gist,semipartial,-0.07549934018233932
Temporo_Parieto_Occipital_Junction,sub-19,Gist,semipartial,-0.10900883425808175
Temporo_Parieto_Occipital_Junction,sub-20,Gist,semipartial,-0.10792720216220608
Superior_Parietal,sub-01,Animacy,full,0.03649052899085564
Superior_Parietal,sub-02,Animacy,full,0.10759157926468306
Superior_Parietal,sub-03,Animacy,full,0.06500382556240417
Superior_Parietal,sub-04,Animacy,full,0.037719400295819015
Superior_Parietal,sub-05,Animacy,full,0.09900631252412315
Superior_Parietal,sub-06,Animacy,full,0.03828415534818034
Superior_Parietal,sub-07,Animacy,full,0.00946252324510181
Superior_Parietal,sub-08,Animacy,full,0.0923474505906334
Superior_Parietal,sub-09,Animacy,full,0.014004488650856151
Superior_Parietal,sub-10,Animacy,full,-0.015169675785702072
Superior_Parietal,sub-11,Animacy,full,0.06868265777415661
Superior_Parietal,sub-12,Animacy,full,0.04785059282535669
Superior_Parietal,sub-13,Animacy,full,0.06559172647394715
Superior_Parietal,sub-14,Animacy,full,0.08262517713378305
Superior_Parietal,sub-15,Animacy,full,-0.0021284237558014656
Superior_Parietal,sub-16,Animacy,full,0.012556946473150392
Superior_Parietal,sub-17,Animacy,full,0.09872222655537075
Superior_Parietal,sub-18,Animacy,full,0.18941627719257628
Superior_Parietal,sub-19,Animacy,full,0.0661799792500138
Superior_Parietal,sub-20,Animacy,full,-0.04841798948073405
Superior_Parietal,sub-01,Animacy,semipartial,-0.026023631446809706
Superior_Parietal,sub-02,Animacy,semipartial,0.06504727212592894
Superior_Parietal,sub-03,Animacy,semipartial,0.04334861158100543
Superior_Parietal,sub-04,Animacy,semipartial,-0.019571236899416693
Superior_Parietal,sub-05,Animacy,semipartial,0.07721975655010754
Superior_Parietal,sub-06,Animacy,semipartial,-0.011947142913911604
Superior_Parietal,sub-07,Animacy,semipartial,-0.03665648783133327
Superior_Parietal,sub-08,Animacy,semipartial,0.02424709408448406
Superior_Parietal,sub-09,Animacy,semipartial,-0.017761726345289
Superior_Parietal,sub-10,Animacy,semipartial,-0.03924049501868519
Superior_Parietal,sub-11,Animacy,semipartial,0.0560692750140159
Superior_Parietal,sub-12,Animacy,semipartial,-0.017416844657250005
Superior_Parietal,sub-13,Animacy,semipartial,0.014331068612860735
Superior_Parietal,sub-14,Animacy,semipartial,0.0724613620365143
Superior_Parietal,sub-15,Animacy,semipartial,-0.02262925048290476
Superior_Parietal,sub-16,Animacy,semipartial,-0.026983130867419533
Superior_Parietal,sub-17,Animacy,semipartial,0.07698465510377367
Superior_Parietal,sub-18,Animacy,semipartial,0.15752866981710803
Superior_Parietal,sub-19,Animacy,semipartial,0.006002788426474303
Superior_Parietal,sub-20,Animacy,semipartial,-0.08297094575264963
Superior_Parietal,sub-01,Category,full,0.1876205890730797
Superior_Parietal,sub-02,Category,full,0.14180299605452673
Superior_Parietal,sub-03,Category,full,0.0747981161394726
Superior_Parietal,sub-04,Category,full,0.17287390281836068
Superior_Parietal,sub-05,Category,full,0.08178700784486083
Superior_Parietal,sub-06,Category,full,0.1524197757543147
Superior_Parietal,sub-07,Category,full,0.13581438308484778
Superior_Parietal,sub-08,Category,full,0.21405398590477792
Superior_Parietal,sub-09,Category,full,0.09487034353387093
Superior_Parietal,sub-10,Category,full,0.068385923085254
Superior_Parietal,sub-11,Category,full,0.04720098443446587
Superior_Parietal,sub-12,Category,full,0.19792094438410046
Superior_Parietal,sub-13,Category,full,0.16119268847662277
Superior_Parietal,sub-14,Category,full,0.04467241755016384
Superior_Parietal,sub-15,Category,full,0.05946592850581249
Superior_Parietal,sub-16,Category,full,0.11824654752451796
Superior_Parietal,sub-17,Category,full,0.07854089095498873
Superior_Parietal,sub-18,Category,full,0.12508581433257757
Superior_Parietal,sub-19,Category,full,0.18737769724992007
Superior_Parietal,sub-20,Category,full,0.0931938614156727
Superior_Parietal,sub-01,Category,semipartial,0.18521485170186144
Superior_Parietal,sub-02,Category,semipartial,0.11327098182535017
Superior_Parietal,sub-03,Category,semipartial,0.0593345882114393
Superior_Parietal,sub-04,Category,semipartial,0.16982748644699247
Superior_Parietal,sub-05,Category,semipartial,0.05750072633726704
Superior_Parietal,sub-06,Category,semipartial,0.14794048610198607
Superior_Parietal,sub-07,Category,semipartial,0.14074556898854476
Superior_Parietal,sub-08,Category,semipartial,0.19624276491252368
Superior_Parietal,sub-09,Category,semipartial,0.09595936880667427
Superior_Parietal,sub-10,Category,semipartial,0.08003852101922002
Superior_Parietal,sub-11,Category,semipartial,0.02373991086932346
Superior_Parietal,sub-12,Category,semipartial,0.19326047079531478
Superior_Parietal,sub-13,Category,semipartial,0.1510776811242454
Superior_Parietal,sub-14,Category,semipartial,0.02232623301998522
Superior_Parietal,sub-15,Category,semipartial,0.06419302588555484
Superior_Parietal,sub-16,Category,semipartial,0.12389511459745375
Superior_Parietal,sub-17,Category,semipartial,0.045987204284341256
Superior_Parietal,sub-18,Category,semipartial,0.06902703586604382
Superior_Parietal,sub-19,Category,semipartial,0.17899865316099792
Superior_Parietal,sub-20,Category,semipartial,0.1174106853319138
Superior_Parietal,sub-01,Gist,full,-0.023162684992937728
Superior_Parietal,sub-02,Gist,full,0.00626961486674322
Superior_Parietal,sub-03,Gist,full,0.07672489393535234
Superior_Parietal,sub-04,Gist,full,-0.0038159203704839625
Superior_Parietal,sub-05,Gist,full,0.15119471556613953
Superior_Parietal,sub-06,Gist,full,-0.00534781538588309
Superior_Parietal,sub-07,Gist,full,0.008892161291946867
Superior_Parietal,sub-08,Gist,full,0.0452006455880271
Superior_Parietal,sub-09,Gist,full,0.011842847993181615
Superior_Parietal,sub-10,Gist,full,0.0747532784553583
Superior_Parietal,sub-11,Gist,full,-0.07875798878633185
Superior_Parietal,sub-12,Gist,full,0.008693403718869687
Superior_Parietal,sub-13,Gist,full,0.09283886154077406
Superior_Parietal,sub-14,Gist,full,0.10471343851875196
Superior_Parietal,sub-15,Gist,full,0.016398927272287315
Superior_Parietal,sub-16,Gist,full,0.0937988194845295
Superior_Parietal,sub-17,Gist,full,-0.09662076689860837
Superior_Parietal,sub-18,Gist,full,0.053718599355033446
Superior_Parietal,sub-19,Gist,full,0.10547659703174406
Superior_Parietal,sub-20,Gist,full,0.06555250297879525
Superior_Parietal,sub-01,Gist,semipartial,-0.016469034423070066
Superior_Parietal,sub-02,Gist,semipartial,0.011703141612174603
Superior_Parietal,sub-03,Gist,semipartial,0.0796770798552531
Superior_Parietal,sub-04,Gist,semipartial,0.002381709757494098
Superior_Parietal,sub-05,Gist,semipartial,0.15459294853320155
Superior_Parietal,sub-06,Gist,semipartial,0.00013772652464884663
Superior_Parietal,sub-07,Gist,semipartial,0.013678747227684473
Superior_Parietal,sub-08,Gist,semipartial,0.053112568437451574
Superior_Parietal,sub-09,Gist,semipartial,0.015223327219314499
Superior_Parietal,sub-10,Gist,semipartial,0.07712113957358227
Superior_Parietal,sub-11,Gist,semipartial,-0.07685616850480013
Superior_Parietal,sub-12,Gist,semipartial,0.015818638312110212
Superior_Parietal,sub-13,Gist,semipartial,0.09881855960533124
Superior_Parietal,sub-14,Gist,semipartial,0.1067123150916778
Superior_Parietal,sub-15,Gist,semipartial,0.018474982983038152
Superior_Parietal,sub-16,Gist,semipartial,0.09804319842560663
Superior_Parietal,sub-17,Gist,semipartial,-0.09350290619137483
Superior_Parietal,sub-18,Gist,semipartial,0.05896735969404481
Superior_Parietal,sub-19,Gist,semipartial,0.11238091942143906
Superior_Parietal,sub-20,Gist,semipartial,0.06863069095465285
Inferior_Parietal,sub-01,Animacy,full,0.05997181198974845
Inferior_Parietal,sub-02,Animacy,full,0.0926140386663409
Inferior_Parietal,sub-03,Animacy,full,0.04300810430272593
Inferior_Parietal,sub-04,Animacy,full,0.056944479651700304
Inferior_Parietal,sub-05,Animacy,full,0.191560387764329
Inferior_Parietal,sub-06,Animacy,full,0.018463593393861402
Inferior_Parietal,sub-07,Animacy,full,0.03557156543896092
Inferior_Parietal,sub-08,Animacy,full,0.09436078496937607
Inferior_Parietal,sub-09,Animacy,full,0.0939544527139852
Inferior_Parietal,sub-10,Animacy,full,0.07186431940589837
Inferior_Parietal,sub-11,Animacy,full,0.00963668819212732
Inferior_Parietal,sub-12,Animacy,full,0.05111991145567977
Inferior_Parietal,sub-13,Animacy,full,0.01890627174371674
Inferior_Parietal,sub-14,Animacy,full,0.10551806779154532
Inferior_Parietal,sub-15,Animacy,full,0.1540306031941138
Inferior_Parietal,sub-16,Animacy,full,0.02478105903260749
Inferior_Parietal,sub-17,Animacy,full,0.12489294843718994
Inferior_Parietal,sub-18,Animacy,full,0.19021892865768167
Inferior_Parietal,sub-19,Animacy,full,0.1674141701677277
Inferior_Parietal,sub-20,Animacy,full,-0.0016277346697732328
Inferior_Parietal,sub-01,Animacy,semipartial,0.011429869175340538
Inferior_Parietal,sub-02,Animacy,semipartial,0.06418430017246528
Inferior_Parietal,sub-03,Animacy,semipartial,0.04191467601419109
Inferior_Parietal,sub-04,Animacy,semipartial,0.051246495974754794
Inferior_Parietal,sub-05,Animacy,semipartial,0.16319837585037936
Inferior_Parietal,sub-06,Animacy,semipartial,-0.01874361092205717
Inferior_Parietal,sub-07,Animacy,semipartial,-0.001362974712771901
Inferior_Parietal,sub-08,Animacy,semipartial,0.07274931174752877
Inferior_Parietal,sub-09,Animacy,semipartial,0.05879024094926742
Inferior_Parietal,sub-10,Animacy,semipartial,0.05278922236580727
Inferior_Parietal,sub-11,Animacy,semipartial,-0.006233375604524546
Inferior_Parietal,sub-12,Animacy,semipartial,-0.003583546374960494
Inferior_Parietal,sub-13,Animacy,semipartial,-0.012973803885022181
Inferior_Parietal,sub-14,Animacy,semipartial,0.07661004324114067
Inferior_Parietal,sub-15,Animacy,semipartial,0.13240018488806007
Inferior_Parietal,sub-16,Animacy,semipartial,-0.008222227249032845
Inferior_Parietal,sub-17,Animacy,semipartial,0.12358182954611628
Inferior_Parietal,sub-18,Animacy,semipartial,0.17481756543358343
Inferior_Parietal,sub-19,Animacy,semipartial,0.14317303497112593
Inferior_Parietal,sub-20,Animacy,semipartial,-0.02096824622496699
Inferior_Parietal,sub-01,Category,full,0.15081227007506925
Inferior_Parietal,sub-02,Category,full,0.10013838043172994
Inferior_Parietal,sub-03,Category,full,0.0111183696713862
Inferior_Parietal,sub-04,Category,full,0.026091788915551938
Inferior_Parietal,sub-05,Category,full,0.11575247129467957
Inferior_Parietal,sub-06,Category,full,0.11089323092987179
Inferior_Parietal,sub-07,Category,full,0.113119788528103
Inferior_Parietal,sub-08,Category,full,0.07732627141176751
Inferior_Parietal,sub-09,Category,full,0.11924293518639227
Inferior_Parietal,sub-10,Category,full,0.06663787230371662
Inferior_Parietal,sub-11,Category,full,0.046776048378054935
Inferior_Parietal,sub-12,Category,full,0.16762587170655405
Inferior_Parietal,sub-13,Category,full,0.09589715968423075
Inferior_Parietal,sub-14,Category,full,0.10143931393957231
Inferior_Parietal,sub-15,Category,full,0.09042572817244919
Inferior_Parietal,sub-16,Category,full,0.10041513231655212
Inferior_Parietal,sub-17,Category,full,0.02473342482762465
Inferior_Parietal,sub-18,Category,full,0.07638593126972684
Inferior_Parietal,sub-19,Category,full,0.09897210599736696
Inferior_Parietal,sub-20,Category,full,0.0555572002820247
Inferior_Parietal,sub-01,Category,semipartial,0.1379222321574958
Inferior_Parietal,sub-02,Category,semipartial,0.07938612418184587
Inferior_Parietal,sub-03,Category,semipartial,-0.001027829321754682
Inferior_Parietal,sub-04,Category,semipartial,0.008022190759453592
Inferior_Parietal,sub-05,Category,semipartial,0.05991542873006642
Inferior_Parietal,sub-06,Category,semipartial,0.1099187257209566
Inferior_Parietal,sub-07,Category,semipartial,0.10681610245803422
Inferior_Parietal,sub-08,Category,semipartial,0.04588458878573327
Inferior_Parietal,sub-09,Category,semipartial,0.09725461306723271
Inferior_Parietal,sub-10,Category,semipartial,0.04351447280067503
Inferior_Parietal,sub-11,Category,semipartial,0.043535769446342534
Inferior_Parietal,sub-12,Category,semipartial,0.15976021063971363
Inferior_Parietal,sub-13,Category,semipartial,0.09502847707951705
Inferior_Parietal,sub-14,Category,semipartial,0.07031128740636573
Inferior_Parietal,sub-15,Category,semipartial,0.04742939340632339
Inferior_Parietal,sub-16,Category,semipartial,0.09850864888166408
Inferior_Parietal,sub-17,Category,semipartial,-0.01668243806562076
Inferior_Parietal,sub-18,Category,semipartial,0.014842510398574545
Inferior_Parietal,sub-19,Category,semipartial,0.04843457041622558
Inferior_Parietal,sub-20,Category,semipartial,0.05823145925608003
Inferior_Parietal,sub-01,Gist,full,-0.03152955529900429
Inferior_Parietal,sub-02,Gist,full,0.15941053823105356
Inferior_Parietal,sub-03,Gist,full,0.06027558275675442
Inferior_Parietal,sub-04,Gist,full,-0.0004519584561631224
Inferior_Parietal,sub-05,Gist,full,0.09920587767212642
Inferior_Parietal,sub-06,Gist,full,-0.03246375270988571
Inferior_Parietal,sub-07,Gist,full,-0.019701930796223916
Inferior_Parietal,sub-08,Gist,full,-0.10620902790259347
Inferior_Parietal,sub-09,Gist,full,0.10227208766519783
Inferior_Parietal,sub-10,Gist,full,-0.06960513181616113
Inferior_Parietal,sub-11,Gist,full,-0.08018797918195356
Inferior_Parietal,sub-12,Gist,full,-0.001056118090043563
Inferior_Parietal,sub-13,Gist,full,0.001758182676736252
Inferior_Parietal,sub-14,Gist,full,-0.022941289147802846
Inferior_Parietal,sub-15,Gist,full,0.14206000780419664
Inferior_Parietal,sub-16,Gist,full,0.023542612823756304
Inferior_Parietal,sub-17,Gist,full,0.002120625739208892
Inferior_Parietal,sub-18,Gist,full,-0.018405657392058405
Inferior_Parietal,sub-19,Gist,full,0.03785738203969563
Inferior_Parietal,sub-20,Gist,full,-0.03372191462918439
Inferior_Parietal,sub-01,Gist,semipartial,-0.026020423555901496
Inferior_Parietal,sub-02,Gist,semipartial,0.16342585653051808
Inferior_Parietal,sub-03,Gist,semipartial,0.06089655653577008
Inferior_Parietal,sub-04,Gist,semipartial,0.0007132153641843483
Inferior_Parietal,sub-05,Gist,semipartial,0.10416907190848995
Inferior_Parietal,sub-06,Gist,semipartial,-0.028533943048441493
Inferior_Parietal,sub-07,Gist,semipartial,-0.015609231369527701
Inferior_Parietal,sub-08,Gist,semipartial,-0.10315950511830091
Inferior_Parietal,sub-09,Gist,semipartial,0.10692168396883336
Inferior_Parietal,sub-10,Gist,semipartial,-0.06700482229473094
Inferior_Parietal,sub-11,Gist,semipartial,-0.07856655700640203
Inferior_Parietal,sub-12,Gist,semipartial,0.0050203229453611485
Inferior_Parietal,sub-13,Gist,semipartial,0.005189703309549334
Inferior_Parietal,sub-14,Gist,semipartial,-0.01894479340817394
Inferior_Parietal,sub-15,Gist,semipartial,0.14600010384847673
Inferior_Parietal,sub-16,Gist,semipartial,0.027172661575236158
Inferior_Parietal,sub-17,Gist,semipartial,0.0035446442001954206
Inferior_Parietal,sub-18,Gist,semipartial,-0.014900587607896526
Inferior_Parietal,sub-19,Gist,semipartial,0.042085881469609586
Inferior_Parietal,sub-20,Gist,semipartial,-0.03181352423301205
Posterior_Cingulate,sub-01,Animacy,full,0.08503131101979836
Posterior_Cingulate,sub-02,Animacy,full,0.07278091292595325
Posterior_Cingulate,sub-03,Animacy,full,0.0836529515105305
Posterior_Cingulate,sub-04,Animacy,full,0.012590696501745862
Posterior_Cingulate,sub-05,Animacy,full,0.12174808412423561
Posterior_Cingulate,sub-06,Animacy,full,0.013517894979904454
Posterior_Cingulate,sub-07,Animacy,full,0.010409612977898625
Posterior_Cingulate,sub-08,Animacy,full,0.03447124690047187
Posterior_Cingulate,sub-09,Animacy,full,0.11213382881101314
Posterior_Cingulate,sub-10,Animacy,full,0.018931733055412923
Posterior_Cingulate,sub-11,Animacy,full,0.014716286771408004
Posterior_Cingulate,sub-12,Animacy,full,0.000924968615463907
Posterior_Cingulate,sub-13,Animacy,full,0.07599072009743572
Posterior_Cingulate,sub-14,Animacy,full,-0.02868682305951717
Posterior_Cingulate,sub-15,Animacy,full,0.10413146131930791
Posterior_Cingulate,sub-16,Animacy,full,0.03788363666044045
Posterior_Cingulate,sub-17,Animacy,full,0.003039190111244225
Posterior_Cingulate,sub-18,Animacy,full,0.1643936645240685
Posterior_Cingulate,sub-19,Animacy,full,0.029770064364636424
Posterior_Cingulate,sub-20,Animacy,full,-0.05303340878688512
Posterior_Cingulate,sub-01,Animacy,semipartial,0.06768327577979785
Posterior_Cingulate,sub-02,Animacy,semipartial,0.0502144493520563
Posterior_Cingulate,sub-03,Animacy,semipartial,0.08008421778525744
