	control_person1	control_person2	control_person3	control_person4	control_person5	control_person6	control_person7	control_person8	control_person9	control_person10	control_cat1	control_cat2	control_cat3	control_cat4	control_cat5	control_cat6	control_cat7	control_cat8	control_cat9	control_cat10	control_bird1	control_bird2	control_bird3	control_bird4	control_bird5	control_bird6	control_bird7	control_bird8	control_bird9	control_bird10	control_banana1	control_banana2	control_banana3	control_banana4	control_banana5	control_banana6	control_banana7	control_banana8	control_banana9	control_banana10	control_firehydrant1	control_firehydrant2	control_firehydrant3	control_firehydrant4	control_firehydrant5	control_firehydrant6	control_firehydrant7	control_firehydrant8	control_firehydrant9	control_firehydrant10	control_tree1	control_tree2	control_tree3	control_tree4	control_tree5	control_tree6	control_tree7	control_tree8	control_tree9	control_tree10	control_bus1	control_bus2	control_bus3	control_bus4	control_bus5	control_bus6	control_bus7	control_bus8	control_bus9	control_bus10	control_building1	control_building2	control_building3	control_building4	control_building5	control_building6	control_building7	control_building8	control_building9	control_building10
control_bus8	0.9841318786312017	0.9995070980049657	0.9307052426544975	0.9269059038461936	0.9903334940304972	0.9883230882000944	0.9618178724971718	0.9986755532111367	0.9668343429002767	0.959304581900776	1.0217038367552844	1.0162653645270836	1.0270092027054438	1.0144120932263745	1.0026631242892778	0.9959548507217904	1.0399137623728434	1.0156870801809703	1.034250810197811	1.0182985747742237	1.0511912636036487	1.0829447383955113	1.0418088420364133	1.0484517367432629	1.032080172549266	1.0753780353467328	1.0372884378246434	1.0587504054983699	1.0604281032669571	1.0399790905027635	0.999545060056451	1.0449361907775798	1.0429551083053392	1.046679822224384	1.0397320215012997	1.026998060307834	1.0886261560587451	1.0069806555325256	1.0109788932411405	1.0728534101293676	0.941850818653618	0.9470319258342332	0.9573316315947941	0.9620043347928312	0.938066447026258	0.9343246650575465	0.9306273255357215	0.9446413591746562	0.9822294922187319	0.9359253235381377	1.070133936943924	1.1015769857762836	1.07498118469091	1.077469421501585	1.084228598224939	1.0646061468120782	1.1027838789219802	1.0591503598522973	1.0948757944199674	1.0682398579101853	0.3055978926071314	0.2783805859373092	0.24182106023565533	0.32973558271443754	0.2966247776736412	0.27925107328110493	0.3097312056647587	0.0	0.28310936462764313	0.24278887249232198	0.864721500938768	0.833671958166904	0.8782350534494117	0.8769764161137753	0.8920397197099553	0.8596490620995787	0.909249394388831	0.8678080259668665	0.8790635542012328	0.8372429977093723
control_bus9	0.9862885907436838	0.9953867216683481	0.9294906867759777	0.9494667925932682	0.9891411078797815	0.9684242292056701	0.9567928197785277	0.9824824590369837	0.9736581237417159	0.951658293305984	1.0411224407515196	1.0426043868767536	1.0503032269046106	1.0239204597315903	1.0344687592037958	1.0233359198433047	1.0287285145889622	1.0374397001333076	1.0510707443146503	1.0402889073451353	1.042106344003461	1.0769464259493036	1.0626813529300447	1.0648966384220648	1.056446481448956	1.0699248320913464	1.0333447505405529	1.0692299747079501	1.0621404568670842	1.0475166622411292	1.0433816028043974	1.0956779257817733	1.0920775776353293	1.0891676675672377	1.0697190900810407	1.0842298573625906	1.1022975854458072	1.0529455331829345	1.0585130767739517	1.1026554029615168	0.9427037756251629	0.939922386914343	0.961623536958298	0.9504161333060354	0.9308931851801815	0.9463293085000626	0.934665130949487	0.9431838262600981	0.9908152345857324	0.9345860391116735	1.0948383911177841	1.1364282051712336	1.0997996828499779	1.0979589489471813	1.11049769866521	1.0876068871429598	1.1347169489541162	1.086560513205834	1.103685689742088	1.1069469287596683	0.329749778162908	0.27822493828843586	0.2634249369633478	0.3209509036589458	0.2553736812548259	0.26558147528108805	0.25669110783644306	0.28310936462764313	0.0	0.2671416090599665	0.8692577124662727	0.8688495804589454	0.9003581687915392	0.8804559847644032	0.9124105443132897	0.8868704564228991	0.9149504305837719	0.8932661950382216	0.9048716374271568	0.8382068184472294
control_bus10	0.9569891580508867	0.9915785104242698	0.9081481951798414	0.8888369757838862	0.967729458058944	0.9574878382479493	0.9331297789114669	0.9557828173020233	0.9352668713164731	0.9255517150069152	0.9936935576273533	1.029547641172684	1.0243499881052907	1.0152916177446258	1.0024252975005743	0.980246580883431	0.9969735110491679	1.0184918409954342	1.017490188984163	1.015747217264831	1.0369921704896667	1.0729873200416598	1.0344453832948433	1.0558744177467572	1.0518849047939147	1.0691567090510359	1.0306228981645478	1.0906776136988137	1.062518364618411	1.0360182880639377	1.0164187727213423	1.0401985285654096	1.0586213756879188	1.0586719006094831	1.0439321102961412	1.0316986653442877	1.0596145738760476	1.0126884311386781	1.0248984717621445	1.071497877974766	0.9450714722638945	0.9446831741754305	0.9424251577716384	0.9488806129841479	0.9229067373496478	0.9344594088231367	0.9290835803834433	0.9335580654420597	0.9745815018473941	0.933246650080579	1.043274372137679	1.0811392726480589	1.0461980179361479	1.0708282848348243	1.0501097354743996	1.056417176890254	1.0993596119402809	1.04136058535956	1.0677503219011235	1.0579132767621857	0.2936237426163256	0.2694646520134297	0.21185276535386663	0.29952575091358774	0.2798329447174852	0.2532033419091846	0.2605060981028768	0.24278887249232198	0.2671416090599665	0.0	0.8610539085609331	0.8525503417038901	0.8816583328119609	0.8712568900393158	0.9007150389230341	0.8481615702252294	0.8847627160411666	0.869043414938361	0.8809583424424993	0.8394599842232374
control_building1	1.0057446967344637	1.0141445405075413	0.9805774392457652	1.0173416685423133	1.0326748645696517	1.0183400146954498	0.9990496197354186	1.0079011061419791	0.9986277581739682	0.9681499102600799	1.0891103596829501	1.0804594254643798	1.0747471919601514	1.078754771248474	1.0653452812773967	1.0665552189131142	1.0840839294811622	1.1007235072756172	1.0684716133668477	1.0819163523535782	1.036273277795848	1.080939670242423	1.051878435107866	1.0512608037236766	1.0564549809734578	1.079602019097385	1.069023554362662	1.0431240253088843	1.084056629851503	1.0316627336157282	1.1436700888852342	1.166338321351124	1.1635291191923003	1.1740106027366872	1.1636496109169958	1.1533517326083127	1.1444845656038676	1.1710207499507073	1.145081476835741	1.1703560725016446	0.8128858017650302	0.8178877083674806	0.8427275104372037	0.8453377618592817	0.833422099144942	0.8168698823487439	0.8217060253985168	0.8296755416803621	0.8393123073863724	0.8045279485272306	1.0029365253392406	1.0316215928059211	1.0057077372741967	0.9689636189929157	0.988801923068097	0.9856051663266477	0.9792256002708517	1.0077377657518891	0.996537846526164	0.9855018124669065	0.8310383527726988	0.8247718853824343	0.8379585797098552	0.8463066128442635	0.848097871722517	0.8534363765167722	0.8329550907333633	0.864721500938768	0.8692577124662727	0.8610539085609331	0.0	0.3230607590088809	0.2981310609652774	0.36554112101765485	0.36312358223131413	0.2589940275534579	0.27096039068502686	0.2273667662051149	0.2514682071431327	0.22421425196852282
control_building2	1.0213088765713223	1.034727302286391	1.01631686824045	1.0265909092552032	1.0611124579557092	1.0515844870282254	1.0343258668754836	1.040526309584302	1.0251608836420198	1.007031579055709	1.0731733124797893	1.0435740746563595	1.061868370049309	1.0614407227733371	1.054575512428585	1.052284305196143	1.0640084978539521	1.0904111883155	1.0569012771434272	1.085496589725646	1.0455880745899961	1.0942024728742799	1.0595868760113518	1.0431176818424517	1.0823886929313495	1.07374515211079	1.065844143491219	1.0226484776836096	1.0989602044561237	1.0523150659846157	1.1896354725547904	1.221925946149289	1.2122461829789632	1.2241458366148348	1.1993296364895103	1.1962918765012829	1.2052565987249861	1.2262733568479354	1.1817880361434951	1.2198212194162326	0.8661602952508555	0.849282614548602	0.8614450672512639	0.857788431052911	0.8760757007716944	0.8536567276526955	0.8604957239040469	0.8787571961999897	0.8817291758753654	0.8489831172949305	0.9983542049858002	1.021890021028071	1.0184109635360927	0.9795358758141066	1.0146185839940558	0.9944614779755475	0.9965854336243499	1.0091321594451317	1.0173382421741144	1.0108533045421024	0.8183550643842576	0.8251128839114127	0.8190914465020316	0.8541888275479962	0.8230287769492457	0.8220114465099845	0.849392489834291	0.833671958166904	0.8688495804589454	0.8525503417038901	0.3230607590088809	0.0	0.3608329546848987	0.4443235187549051	0.4354523630538269	0.27738260020645306	0.30500359069592037	0.3167068213964565	0.29820601855509843	0.2758935934092033
control_building3	1.0101469982757523	1.0176417333161267	1.0111632350161601	0.9882528369042064	1.0208076881981336	1.0183821845612935	1.0045757548906904	1.0072081483090227	1.006213472977027	1.005703188602875	1.0782140622616334	1.0933620417398353	1.0820604980600572	1.100609042247071	1.0776594890690108	1.0747426282276307	1.084134388366817	1.091897584280099	1.0802281271448313	1.0793247597041506	1.023967498258076	1.0724145799171179	1.030391872247334	1.033785420843711	1.071740759901282	1.0464680134546411	1.0469849861124507	1.0338773613785786	1.0839805306646004	1.0463915174823	1.137301067337101	1.1667057714131575	1.148297865780617	1.1578063425247092	1.1558383130987038	1.1500472001098634	1.1263297019256382	1.1639348661592044	1.1162692991936507	1.1643428605384603	0.840470525745938	0.8432483280980779	0.8697635864440891	0.8457172480652314	0.8622770345633924	0.8336128493088755	0.8571583503751125	0.8505765610420967	0.8474324694349651	0.8584758699861716	0.9766982636434829	1.0011608660036257	0.9800344455625769	0.9493289443540737	0.9649343316253925	0.965677410940242	0.9781684697682256	0.9789840918440863	0.9885117560869038	0.9919401167025672	0.8529897027217939	0.8549995330719884	0.8522389409992204	0.8504265751221181	0.8387725696230338	0.8715606750900867	0.8734707507345867	0.8782350534494117	0.9003581687915392	0.8816583328119609	0.2981310609652774	0.3608329546848987	0.0	0.3020973430854896	0.26526240254653055	0.2787263475633867	0.2915882358538817	0.27509988409145186	0.2970783197348386	0.2908503649660959
control_building4	1.0015077296032895	1.0161988143190717	0.9955979113926358	0.9797231258045382	1.0242788787059374	0.9962928114095639	0.9992790892011395	1.0006464006517333	1.0040378350125838	0.9925090432531445	1.0550101090457515	1.0422062737125417	1.0322494665522592	1.0707010674626625	1.0720666876216087	1.0656240463579159	1.0657983031265414	1.0696269547876955	1.0754540413995515	1.0592768500541003	1.0157272677273679	1.057031549130717	0.9959583698043034	1.0291342441518072	1.0429420034445334	1.028401455505006	1.0434986103121082	1.0306983725079952	1.0598338093396846	1.0242706771875105	1.0979140472125606	1.131081064286848	1.1245259621002763	1.1331680536906175	1.1225731938381012	1.117010662046621	1.1130023705948322	1.1327692479241007	1.0949155380695923	1.1380183485899387	0.8570950892941673	0.8469832187516594	0.8618470454672135	0.8689436718684498	0.8432977955314588	0.8517254448940627	0.8472435223873844	0.8456636850388897	0.8402496551539307	0.8454301109031175	0.9799216867994818	0.9889838300573787	0.9695182154279132	0.9511864997634565	0.9736876224281082	0.9475468541603973	0.9906907836767931	0.993341065668196	1.0069553551970083	0.987992735577135	0.8375834900789109	0.8421835155832149	0.8416365796637234	0.8462049553012041	0.8315528729769436	0.8461320573210277	0.8650729311158387	0.8769764161137753	0.8804559847644032	0.8712568900393158	0.36554112101765485	0.4443235187549051	0.3020973430854896	0.0	0.22873964025510626	0.38724087099384297	0.3972583436883621	0.3903413518695613	0.38412237206875977	0.37584505700147786
control_building5	0.9829488137681953	0.998976798887459	0.9999281105373788	0.973779190119522	1.0104283346278555	1.0010716534885329	0.9938803790277494	0.9886134578035946	0.9875461247891951	0.9754880364740324	1.064922659047941	1.067495396773349	1.0392165262280206	1.0779958933828315	1.0605094741442327	1.0735039719311574	1.07154658535888	1.082280503239438	1.0739325359815461	1.0552197825826557	1.0090135694069013	1.0806930290001668	1.0142405686951603	1.032403226798831	1.062605660373075	1.0430028412780654	1.0465472301318643	1.0117271563889454	1.06657462317981	1.0420323774915807	1.116019189197697	1.1258586290431034	1.1256101255381121	1.1430026393445443	1.1263348173704344	1.116574713065737	1.115739437162282	1.1221520551199584	1.0961199163679238	1.1367635641691605	0.8404775207429643	0.8171500334657246	0.8621651101056099	0.8521258039188419	0.8349322039752888	0.8324424237683119	0.8372514304320703	0.8510707957072919	0.8316859468591766	0.8172897588719331	0.9753664437980284	0.9911390111126809	0.9713119784817521	0.9481164399224998	0.97843832519989	0.9623614535940621	0.9897111079666326	0.9739580219866941	0.9996922593416427	0.9746621872001833	0.8854040509076427	0.8611883637449604	0.8733097934703579	0.8729482093354417	0.8546703242380425	0.8891747706063213	0.8713136875875583	0.8920397197099553	0.9124105443132897	0.9007150389230341	0.36312358223131413	0.4354523630538269	0.26526240254653055	0.22873964025510626	0.0	0.37424565552787853	0.3914448773876736	0.3689745520085983	0.3613653579380918	0.36195043474938327
control_building6	1.0248255002938906	1.0314733072817939	1.002034492649489	1.0211658738590432	1.0366732362436617	1.0384198456199103	1.026338349242116	1.029819757397203	1.0162407465801897	0.9931929995919252	1.0735001323075843	1.0776907453887958	1.0735546253035144	1.0897467622936692	1.0653821323381973	1.0665149380854286	1.0820050331307087	1.0753651545018224	1.0713759197176111	1.072605148242298	1.030521055018397	1.073826521472853	1.0511475519452789	1.0419691019459338	1.0770056125769767	1.0598364462036327	1.0518226009569511	1.049647188413003	1.07502046962924	1.050644844627013	1.135463493966521	1.1593518491210633	1.1614141318718358	1.1718250943204316	1.1706638838901844	1.155925771842961	1.1354286139777903	1.1631959106068996	1.1482590360106735	1.1585040644119953	0.8130410200533773	0.8226288848810527	0.8410199170039436	0.8284527071579066	0.8257070856297027	0.8125484595471122	0.822290974931433	0.820604889569061	0.8166114575052955	0.8236519657961757	0.9714412753981487	1.0047389254046344	0.9991793688213101	0.9700041994858072	0.9768253349982636	0.9773353181381922	0.985305383870869	0.9953788557532935	0.9890427026764612	0.9958064594945107	0.8343059198329734	0.8434130561722878	0.8430998819145482	0.8701151572298609	0.8383697433724635	0.848204455611447	0.8548836915005693	0.8596490620995787	0.8868704564228991	0.8481615702252294	0.2589940275534579	0.27738260020645306	0.2787263475633867	0.38724087099384297	0.37424565552787853	0.0	0.20520469890780982	0.23808951430987316	0.20731792263372312	0.24691848210347303
control_building7	1.017668379347998	1.0167438659686086	1.0119547612943498	1.010095130677243	1.0306144499982801	1.0281640240203065	1.033859227486364	1.0285416912629535	1.0291952268108222	1.010918080520518	1.0664191361006445	1.0665149918542678	1.0577638602674109	1.088537075111863	1.059741189169177	1.0573975191565277	1.080731210272557	1.079971662533054	1.0569150923490105	1.0658044051206754	1.0329447240162943	1.0786743325325265	1.0292462429884555	1.0191386876355017	1.0729837243854299	1.0634604214679322	1.0455364445526034	1.0422895995590076	1.0822127884959416	1.0368941038019055	1.1129010365798004	1.1477515686993531	1.1361838412362664	1.150247707990707	1.1427484554074148	1.1285329035935248	1.1168818650953047	1.1566389730293538	1.0970819996469066	1.13513333397927	0.7932016853863306	0.8236565283347793	0.8308423304520823	0.8380977374442707	0.8379338646008473	0.796077381087546	0.8263568647986858	0.8125354226778394	0.803033470026996	0.8246449921283141	1.0001085712623352	1.0086723377352103	0.9981261367249836	0.9665491376779172	0.9709056746259216	0.993327112454592	0.9961759771977142	0.9871543079073463	1.0025138623227912	0.9941174232112524	0.8752431140960852	0.8840030188430439	0.8951432611377967	0.912082649117644	0.8836713780599701	0.8938574597819803	0.9102537793665605	0.909249394388831	0.9149504305837719	0.8847627160411666	0.27096039068502686	0.30500359069592037	0.2915882358538817	0.3972583436883621	0.3914448773876736	0.20520469890780982	0.0	0.24673717193498987	0.21574995640921857	0.24887469784693836
control_building8	0.9975376796986418	0.986666983323786	0.929896418456951	0.9782431805546191	0.9904250007816653	0.9960143515660117	0.97098953228884	0.9881652149588768	0.9708495477548623	0.9357135736693035	1.063791024467264	1.0540562637707274	1.0443964225877975	1.0583631366463815	1.0449934373398588	1.0406997932633641	1.053086179104315	1.0524069477712155	1.0243600158373787	1.0551044792525806	0.9908997501722149	1.0557489978985204	1.0179466906272983	1.0124566365409593	1.0485248825499889	1.030277909611289	1.0424410278529945	1.0253792834236917	1.064676816516322	1.0044260014007178	1.1024972799414066	1.1436013899475799	1.1385601467183675	1.1428371302708082	1.1324228815679527	1.1266213200753608	1.1176684140992228	1.145993443978674	1.1118829702906607	1.1405114541836776	0.8371542724168447	0.8290575504423455	0.8542395826214098	0.8333080291259137	0.8473827201716202	0.824984700950663	0.8355830085999311	0.8313019980949057	0.8159775099390439	0.8275615352547184	0.9603782566094625	0.98169225226113	0.9760695854666477	0.9605065082016473	0.9657323525019401	0.9764203831462364	0.9661858519185131	0.9732867154395536	0.977405922097435	0.9571157352573146	0.8474364568595331	0.8456757885245302	0.850788177804933	0.8620718842026779	0.8482604610236817	0.8523019820188223	0.861764007417766	0.8678080259668665	0.8932661950382216	0.869043414938361	0.2273667662051149	0.3167068213964565	0.27509988409145186	0.3903413518695613	0.3689745520085983	0.23808951430987316	0.24673717193498987	0.0	0.22899733525358093	0.23661089603209448
control_building9	1.024021324169376	1.0384103614003675	0.999727244281862	1.022924173567681	1.0418478043449475	1.0266644646985217	1.0106258775179766	1.0323473439599367	1.0263942407477946	0.9764313846889866	1.0973533867312646	1.0883304882930414	1.073120068533496	1.0994243589606965	1.0767256433278296	1.0774242542373023	1.0863502357255013	1.094198188297273	1.0628693246401704	1.087040379774287	1.0342983684859668	1.0779738226413464	1.0485306937824124	1.0437213838950283	1.0758814695123902	1.077041742068564	1.0525037055144073	1.0445138064487858	1.0845090492205645	1.0497496704304472	1.1455741981779786	1.1670695365621495	1.1598577632652494	1.1676748663182783	1.159536316932207	1.1570268383698097	1.1326201505435458	1.1709893983012696	1.119922935811828	1.1764921309605638	0.8251151952717449	0.8455215598424974	0.8467201732212059	0.8549237754862671	0.8546341454758962	0.8104040554598447	0.8429016030632112	0.8312718760856199	0.833117455939195	0.8466231955499023	1.0201182515982872	1.0279528833858558	1.0069798841418423	0.9803495233067366	1.0099304726227094	1.000152932805065	1.0033696587762584	1.007405759420581	1.0030293403328188	1.0005316531329351	0.8533258169073598	0.8469528843326593	0.8645683953057247	0.8729013236795673	0.8657756928048959	0.8720735129559252	0.8630122222880051	0.8790635542012328	0.9048716374271568	0.8809583424424993	0.2514682071431327	0.29820601855509843	0.2970783197348386	0.38412237206875977	0.3613653579380918	0.20731792263372312	0.21574995640921857	0.22899733525358093	0.0	0.23852952527220078
control_building10	0.9903412244234701	0.9896230222398803	0.9654723349068959	0.9833180636830114	1.0253724482066124	1.0076945029458761	0.9872467110296843	0.9923833482247559	0.9822730354125937	0.972364269409363	1.058545809688585	1.0444352857993366	1.034649526551116	1.069081260896578	1.0556196280752241	1.0598759846976948	1.07311564910702	1.0730058762583583	1.0478522553727232	1.0709537318306748	1.0303766851560223	1.0757382529039032	1.0305304843892638	1.0362936111265937	1.0577698825941102	1.0562297167820807	1.049546763678846	1.0351355815276655	1.0836722518640172	1.0320236562087581	1.1304864618346961	1.1607697688249135	1.158653540600409	1.1469769171826383	1.1493172118532387	1.144499288944736	1.1370838242077947	1.1634527928830758	1.1194582047020076	1.1652653484729987	0.8304067076850689	0.8179225977710416	0.8441422016754726	0.8541158418621926	0.8435475187068474	0.8233522503552293	0.8329574214348991	0.8375566445987623	0.8393999519202757	0.8227479375804797	0.9876117420907711	1.0143597195796175	0.98720752371213	0.968040736535868	0.9832420814405054	0.9819193944059804	0.9950600531299089	1.0183515953243965	1.0016937914770352	0.9925916202647396	0.8124375765218166	0.809890871960291	0.8151503392528884	0.8439244713304959	0.8187088050493518	0.8204776275644566	0.837424999223764	0.8372429977093723	0.8382068184472294	0.8394599842232374	0.22421425196852282	0.2758935934092033	0.2908503649660959	0.37584505700147786	0.36195043474938327	0.24691848210347303	0.24887469784693836	0.23661089603209448	0.23852952527220078	0.0
